Country 	County 	City 	Airport 	Latitude 	Longitude 	Altitude 	ICAO 	IATA
United States 	Virginia 	Moneta 	Red Birds Airyard 	N37* 06.7586' 	W79* 36.5518' 	286.51M 	2VA0 	-
United States 	Virginia 	Moneta 	Smith Mountain Lake 	N37* 06.4633' 	W79* 35.5483' 	271.88M 	W91 	-
United States 	Virginia 	Montross 	Whithall Farm 	N38* 07.6600' 	W76* 41.3500' 	7.01M 	1VG2 	-
United States 	Virginia 	New Castle 	New Castle Intl 	N37* 29.0078' 	W80* 05.9862' 	402.34M 	VA85 	-
United States 	Virginia 	New Church 	Sawyer 	N37* 59.4407' 	W75* 35.5123' 	3.96M 	VG19 	-
United States 	Virginia 	New Market 	Buddy Davis Field 	N38* 41.3570' 	W78* 42.3844' 	317.60M 	VA86 	-
United States 	Virginia 	New Market 	Franwood Farms Inc. 	N38* 41.4570' 	W78* 37.7676' 	301.75M 	9VA4 	-
United States 	Virginia 	New Market 	New Market 	N38* 39.3403' 	W78* 42.4845' 	297.18M 	8W2 	-
United States 	Virginia 	Newport News 	Newport News/Williamsburg Intl 	N37* 07.9137' 	W76* 29.5793' 	13.11M 	KPHF 	PHF
United States 	Virginia 	Nokesville 	Valley View 	N38* 41.5071' 	W77* 33.0660' 	73.15M 	VA87 	-
United States 	Virginia 	Nokesville 	Whipoorwill Springs 	N38* 39.8738' 	W77* 34.7827' 	76.20M 	03VA 	-
United States 	Virginia 	Norfolk 	Chesapeake Regl 	N36* 39.9372' 	W76* 19.2398' 	6.10M 	KCPK 	-
United States 	Virginia 	Norfolk 	Hampton Roads Executive 	N36* 46.8090' 	W76* 26.9302' 	7.01M 	KPVG 	-
United States 	Virginia 	Norfolk 	Norfolk Intl 	N36* 53.6767' 	W76* 12.0733' 	7.92M 	KORF 	ORF
United States 	Virginia 	Norfolk 	Norfolk NS 	N36* 56.2622' 	W76* 17.3570' 	4.57M 	KNGU 	NGU
United States 	Virginia 	Oak Grove 	Devil's Reach Landing 	N38* 12.5433' 	W77* 00.0450' 	7.62M 	11VG 	-
United States 	Virginia 	Oceana 	Oceana NAS 	N36* 49.2422' 	W76* 02.0125' 	6.71M 	KNTU 	NTU
United States 	Virginia 	Onancock 	Johnson Fld 	N37* 42.2911' 	W75* 43.5958' 	11.58M 	VA91 	-
United States 	Virginia 	Onancock 	Peace And Plenty Farm 	N37* 43.3411' 	W75* 47.1459' 	2.44M 	VA92 	-
United States 	Virginia 	Onley 	Onley 	N37* 40.5079' 	W75* 42.5957' 	13.72M 	VG20 	-
United States 	Virginia 	Orange 	Hen & Bacon 	N38* 13.0833' 	W78* 12.7167' 	131.06M 	90VA 	-
United States 	Virginia 	Orange 	Orange Co 	N38* 14.8330' 	W78* 02.7367' 	141.73M 	KOMH 	-
United States 	Virginia 	Palmyra 	Camp Friendship Airfield 	N37* 53.2918' 	W78* 17.1500' 	105.16M 	77VA 	-
United States 	Virginia 	Parksley 	Crippen Creek Farm 	N37* 45.7743' 	W75* 34.3123' 	1.83M 	9VA3 	-
United States 	Virginia 	Patrick Springs 	Collins 	N36* 37.5082' 	W80* 10.2362' 	335.28M 	VG16 	-
United States 	Virginia 	Pennington Gap 	Lee Co 	N36* 44.7703' 	W83* 02.2217' 	568.15M 	KPTG 	-
United States 	Virginia 	Petersburg 	Dinwiddie Co 	N37* 11.0255' 	W77* 30.4433' 	58.83M 	KPTB 	-
United States 	Virginia 	Powhatan 	Fighting Creek Farm 	N37* 31.0089' 	W77* 54.8333' 	108.20M 	36VA 	-
United States 	Virginia 	Powhatan 	Plainview 	N37* 32.1423' 	W77* 53.4832' 	121.92M 	VA94 	-
United States 	Virginia 	Powhatan 	Spring Valley 	N37* 35.8255' 	W77* 48.0164' 	83.82M 	VA95 	-
United States 	Virginia 	Quantico 	Quantico MCAF 	N38* 30.1677' 	W77* 18.3280' 	3.35M 	KNYG 	-
United States 	Virginia 	Quinton 	New Kent Co 	N37* 30.1922' 	W77* 07.5317' 	37.49M 	W96 	-
United States 	Virginia 	Rectortown 	Harris 	N38* 54.7567' 	W77* 52.8997' 	172.52M 	VA97 	-
United States 	Virginia 	Redhouse 	Redhouse Airfield 	N37* 11.3421' 	W78* 49.7840' 	226.16M 	7VA5 	-
United States 	Virginia 	Reedville 	Federhart-Ophelia 	N37* 54.3577' 	W76* 17.4300' 	3.96M 	VA99 	-
United States 	Virginia 	Reedville 	Land's End 	N37* 51.2167' 	W76* 14.8000' 	.00M 	85VA 	-
United States 	Virginia 	Reedville 	Reedville 	N37* 49.6911' 	W76* 16.3966' 	3.66M 	VA98 	-
United States 	Virginia 	Reidville 	Remo Private 	N37* 49.1246' 	W76* 19.0634' 	3.96M 	6VA0 	-
United States 	Virginia 	Remington 	Rhynalds Ranch 	N38* 31.7575' 	W77* 44.3328' 	86.87M 	29VA 	-
United States 	Virginia 	Remington 	Rular 	N38* 22.3247' 	W77* 49.6330' 	93.57M 	VG07 	-
United States 	Virginia 	Rhoadesville 	Simpsonville 	N38* 20.0078' 	W77* 51.9830' 	121.92M 	VG12 	-
United States 	Virginia 	Richlands 	Tazewell Co 	N37* 03.8252' 	W81* 47.8970' 	808.33M 	6V3 	-
United States 	Virginia 	Richmond 	Chesterfield Co 	N37* 24.3923' 	W77* 31.4992' 	72.24M 	KFCI 	-
United States 	Virginia 	Richmond 	Christian's 	N37* 36.8253' 	W77* 17.7487' 	38.10M 	4VA8 	-
United States 	Virginia 	Richmond 	Flatrock Air Strip 	N37* 31.3922' 	W77* 49.1665' 	129.54M 	0VA7 	-
United States 	Virginia 	Richmond 	Flying W 	N37* 25.7922' 	W77* 23.6656' 	30.78M 	4VA3 	-
United States 	Virginia 	Richmond 	Holly Springs 	N37* 47.4753' 	W77* 49.4830' 	76.20M 	80VA 	-
United States 	Virginia 	Richmond 	Richmond Intl 	N37* 30.3100' 	W77* 19.1800' 	50.90M 	KRIC 	RIC
United States 	Virginia 	Richmond 	Rockville 	N37* 41.6587' 	W77* 39.6994' 	85.34M 	0VA5 	-
United States 	Virginia 	Richmond/Ashland 	Hanover Co Mun 	N37* 42.5373' 	W77* 26.1992' 	62.48M 	KOFP 	-
United States 	Virginia 	Ridgeway 	Pace 	N36* 35.1249' 	W79* 53.6357' 	243.84M 	VA02 	-
United States 	Virginia 	Rixeyville 	Pleasantdale Field 	N38* 34.1407' 	W77* 55.2331' 	128.02M 	4VA9 	-
United States 	Virginia 	Roanoke 	Roanoke Regl/Woodrum 	N37* 19.5282' 	W79* 58.5257' 	358.14M 	KROA 	ROA
United States 	Virginia 	Rocky Mount 	Ferguson 	N37* 07.0833' 	W79* 47.3167' 	320.04M 	81VA 	-
United States 	Virginia 	Rocky Mount 	Venning's Landing 	N37* 02.6167' 	W79* 48.0833' 	335.28M 	VG53 	-
United States 	Virginia 	Rocky Mount 	Woody Field 	N36* 53.0178' 	W79* 51.1363' 	350.52M 	VG40 	-
United States 	Virginia 	Rocky Mount 	Worley Field 	N36* 57.0084' 	W79* 52.7687' 	371.55M 	0VA4 	-
United States 	Virginia 	Rustburg 	Breezy Knoll 	N37* 15.9253' 	W79* 02.5679' 	239.27M 	VA13 	-
United States 	Virginia 	Sabot 	Sabot 	N37* 37.7588' 	W77* 44.8496' 	77.72M 	1VA0 	-
United States 	Virginia 	Salem 	Trussmark 	N37* 17.0914' 	W80* 04.1858' 	313.94M 	6VA4 	-
United States 	Virginia 	Saluda 	Arrowhead Point 	N37* 37.4251' 	W76* 36.0639' 	25.91M 	2VA6 	-
United States 	Virginia 	Saluda 	Hummel 	N37* 36.1460' 	W76* 26.8000' 	9.14M 	W75 	W75
United States 	Virginia 	Scottsville 	Anderson 	N37* 48.0000' 	W78* 28.0000' 	137.16M 	99VA 	-
United States 	Virginia 	Severn 	Hoffman's Farm 	N37* 16.2251' 	W76* 23.5634' 	.91M 	1VA5 	-
United States 	Virginia 	Smithfield 	Aberdeen Field 	N37* 01.4255' 	W76* 35.3139' 	10.06M 	31VA 	-
United States 	Virginia 	Sommerville 	Hartwood 	N38* 29.0742' 	W77* 36.7660' 	118.87M 	8W8 	-
United States 	Virginia 	South Boston 	Aaron Penston Fld 	N36* 39.9584' 	W78* 43.3503' 	125.88M 	1VA7 	-
United States 	Virginia 	South Boston 	Tuck 	N36* 42.6027' 	W78* 50.8812' 	128.02M 	W78 	-
United States 	Virginia 	South Hill 	Mecklenburg-Brunswick Regl 	N36* 41.2967' 	W78* 03.2683' 	134.72M 	KAVC 	-
United States 	Virginia 	St. Paul 	Flying W 	N36* 53.3833' 	W82* 17.8667' 	536.45M 	19VA 	-
United States 	Virginia 	Stafford 	Flying T Farm 	N38* 25.9742' 	W77* 28.2324' 	77.72M 	1VA9 	-
United States 	Virginia 	Stafford 	Stafford Regl 	N38* 23.8860' 	W77* 27.3282' 	64.62M 	KRMN 	-
United States 	Virginia 	Stanardsville 	Hilldale 	N38* 14.7833' 	W78* 28.5167' 	149.35M 	78VA 	-
United States 	Virginia 	Staunton/Waynesboro/Harr 	Shenandoah Valley Regl 	N38* 15.8305' 	W78* 53.7860' 	366.06M 	KSHD 	-
United States 	Virginia 	Steeles Tavern 	Brook Hill Farm 	N37* 55.6913' 	W79* 10.6852' 	487.68M 	VA00 	-
United States 	Virginia 	Strasburg 	Mulberry Run 	N39* 02.1564' 	W78* 23.5337' 	249.94M 	VA17 	-
United States 	Virginia 	Stuart 	Micro 	N36* 44.1143' 	W80* 26.9257' 	890.93M 	1VA1 	-
United States 	Virginia 	Suffolk 	Suffolk Executive 	N36* 40.9412' 	W76* 36.1123' 	21.95M 	KSFQ 	-
United States 	Virginia 	Surry 	Beaver Dam Airpark 	N37* 02.6590' 	W76* 46.0950' 	30.48M 	VA33 	-
United States 	Virginia 	Surry 	Melville Airstrip 	N37* 08.7589' 	W76* 47.3976' 	27.43M 	2VA2 	-
United States 	Virginia 	Tabscott 	Payne 	N37* 52.7752' 	W78* 03.4500' 	141.12M 	VG05 	-
United States 	Virginia 	Tangier 	Tangier I 	N37* 49.5083' 	W75* 59.8667' 	1.52M 	KTGI 	-
United States 	Virginia 	Tappahannock 	Tappahannock Mun 	N37* 55.5082' 	W76* 52.2978' 	9.45M 	W79 	-
United States 	Virginia 	Tazewell 	Burkes Garden 	N37* 05.7403' 	W81* 22.1563' 	932.69M 	VA07 	-
United States 	Virginia 	Union Hall 	Brammer 	N37* 02.0085' 	W79* 41.9851' 	242.32M 	7VA7 	-
United States 	Virginia 	Upperville 	Upperville 	N38* 58.3066' 	W77* 52.1830' 	167.94M 	2VG2 	-
United States 	Virginia 	Urbanna 	Rosegill Farm Airstrip 	N37* 37.8417' 	W76* 33.8972' 	9.75M 	2VA5 	-
United States 	Virginia 	Verona 	Root Field 	N38* 10.3913' 	W78* 58.1516' 	393.19M 	82VA 	-
United States 	Virginia 	Virginia Beach 	Virginia Beach 	N36* 40.6924' 	W76* 01.9791' 	4.57M 	42VA 	-
United States 	Virginia 	Wakefield 	Wakefield Mun 	N36* 59.2323' 	W77* 00.0677' 	34.44M 	KAKQ 	-
United States 	Virginia 	Wallops I 	Wallops Flight Facility 	N37* 56.4117' 	W75* 27.9833' 	12.50M 	KWAL 	-
United States 	Virginia 	Warm Springs 	Bath Alum 	N38* 03.1576' 	W79* 43.7363' 	542.24M 	9VA0 	-
United States 	Virginia 	Warm Springs 	Singleton 	N38* 12.6408' 	W79* 42.8030' 	627.89M 	97VA 	-
United States 	Virginia 	Warrenton 	Airlie 	N38* 45.4737' 	W77* 47.2329' 	159.11M 	2VA9 	-
United States 	Virginia 	Warrenton 	Aviacres 	N38* 37.4573' 	W77* 47.1662' 	132.59M 	3VA2 	-
United States 	Virginia 	Warrenton 	Ayres-Aicp 	N38* 46.5570' 	W77* 54.6330' 	161.54M 	3VA0 	-
United States 	Virginia 	Warrenton 	Flying Circus Aerodrome 	N38* 33.0241' 	W77* 42.9495' 	96.01M 	3VA3 	-
United States 	Virginia 	Warrenton 	Fox Acres 	N38* 43.3404' 	W77* 53.9830' 	137.16M 	15VA 	-
United States 	Virginia 	Warrenton 	The Meadows 	N38* 46.4570' 	W77* 47.9829' 	178.00M 	3VA1 	-
United States 	Virginia 	Warrenton 	Warrenton Air Park 	N38* 39.3405' 	W77* 47.2329' 	134.72M 	7VG0 	-
United States 	Virginia 	Warrenton 	Warrenton-Fauquier 	N38* 35.2228' 	W77* 42.6830' 	100.28M 	W66 	-
United States 	Virginia 	Warsaw 	Branham Mill Airpark 	N37* 58.2500' 	W76* 42.5833' 	30.48M 	VG29 	-
United States 	Virginia 	Warsaw 	Shandy Hall Farm 	N37* 51.4582' 	W76* 44.1475' 	3.05M 	3VA4 	-
United States 	Virginia 	Washington 	Ronald Reagan Washington Natl 	N38* 51.1250' 	W77* 02.2633' 	4.57M 	KDCA 	DCA
United States 	Virginia 	Washington 	Thornton River 	N38* 37.9073' 	W78* 05.0332' 	120.40M 	3VA5 	-
United States 	Virginia 	Washington 	Washington Dulles Intl 	N38* 56.6720' 	W77* 27.3487' 	95.10M 	KIAD 	IAD
United States 	Virginia 	Waynesboro 	Eagle's Nest 	N38* 04.6248' 	W78* 56.6515' 	438.00M 	W13 	-
United States 	Virginia 	Weirwood 	Campbell Field 	N37* 27.5082' 	W75* 52.7292' 	12.19M 	9VG 	-
United States 	Virginia 	Weirwood 	Kellam Field 	N37* 27.5081' 	W75* 52.7292' 	12.19M 	VG26 	-
United States 	Virginia 	West Point 	Frog Hollow Farm 	N37* 41.7085' 	W76* 59.6981' 	9.14M 	45VA 	-
United States 	Virginia 	West Point 	Middle Peninsula Regl 	N37* 31.2737' 	W76* 45.8810' 	7.32M 	W97 	-
United States 	Virginia 	West Point 	Middle Peninsula Regl 	N37* 31.2737' 	W76* 45.8810' 	7.32M 	KFYJ 	-
United States 	Virginia 	Whaleyville 	Umphlett Airstrip 	N36* 35.3591' 	W76* 38.2805' 	22.86M 	VG37 	-
United States 	Virginia 	White Post 	White Post 	N39* 03.7564' 	W78* 05.4833' 	185.93M 	3VA7 	-
United States 	Virginia 	Williamsburg 	Camp Peary Lndg Strip 	N37* 18.3420' 	W76* 38.2306' 	11.28M 	W94 	-
United States 	Virginia 	Williamsburg 	Williamsburg-Jamestown 	N37* 14.3505' 	W76* 42.9658' 	14.94M 	KJGG 	-
United States 	Virginia 	Winchester 	Jucapa Farms 	N39* 22.3270' 	W78* 18.2670' 	353.57M 	9VG9 	-
United States 	Virginia 	Winchester 	Winchester Regl 	N39* 08.6130' 	W78* 08.6667' 	221.59M 	KOKV 	-
United States 	Virginia 	Windsor 	Garner 	N36* 51.3756' 	W76* 40.9307' 	24.38M 	3VA8 	-
United States 	Virginia 	Wingina 	Wood Farm 	N37* 38.1919' 	W78* 43.8009' 	106.68M 	4VA0 	-
United States 	Virginia 	Wintergreen 	Rockfish Arpk 	N37* 52.7751' 	W78* 53.6180' 	231.65M 	VG22 	-
United States 	Virginia 	Wise 	Lonesome Pine 	N36* 59.2517' 	W82* 31.8000' 	818.08M 	KLNP 	-
United States 	Virginia 	Withams 	High Hopes 	N37* 56.0741' 	W75* 36.5956' 	2.74M 	VA41 	-
United States 	Virginia 	Woodstock 	Hepner 	N38* 56.0899' 	W78* 32.4006' 	350.52M 	4VA4 	-
United States 	Virginia 	Woodstock 	Karmy's 	N38* 50.2568' 	W78* 31.1673' 	271.27M 	67VA 	-
United States 	Virginia 	Woodstock 	Woodstock 	N38* 52.9230' 	W78* 33.4674' 	294.13M 	VG55 	-
United States 	Virginia 	Woolwine 	Bush 	N36* 50.5581' 	W80* 14.3029' 	457.20M 	6VA9 	-
United States 	West Virginia 	Ansted 	Lee Massey 	N38* 07.7566' 	W81* 03.2228' 	507.49M 	WV01 	-
United States 	West Virginia 	Arbovale 	Deer Creek Farm 	N38* 28.2500' 	W79* 48.0333' 	807.72M 	WV00 	-
United States 	West Virginia 	Arthurdale 	Titus 	N39* 29.9218' 	W79* 51.1537' 	566.93M 	70D 	-
United States 	West Virginia 	Beckley 	Raleigh Co Meml 	N37* 47.2397' 	W81* 07.4498' 	763.22M 	KBKW 	BKW
United States 	West Virginia 	Belington 	Durrett Ranches 	N38* 57.0000' 	W80* 01.8333' 	701.04M 	WV68 	-
United States 	West Virginia 	Berkeley Springs 	Buzzards Gap 	N39* 28.1725' 	W78* 14.1336' 	292.61M 	WV61 	-
United States 	West Virginia 	Berkeley Springs 	Potomac 	N39* 41.5567' 	W78* 09.9650' 	125.58M 	W35 	-
United States 	West Virginia 	Beverly 	Lazy J. Aerodrome 	N38* 49.7333' 	W79* 51.9667' 	627.89M 	00WV 	-
United States 	West Virginia 	Bluefield 	Mercer Co 	N37* 17.7477' 	W81* 12.4615' 	870.81M 	KBLF 	-
United States 	West Virginia 	Buckhannon 	Upshur Co 	N39* 00.0215' 	W80* 16.4357' 	498.35M 	W22 	-
United States 	West Virginia 	Camp Dawson 	Dawson AAF 	N39* 26.6388' 	W79* 40.4700' 	385.57M 	3G5 	-
United States 	West Virginia 	Charleston 	Yeager 	N38* 22.3888' 	W81* 35.5913' 	299.01M 	KCRW 	CRW
United States 	West Virginia 	Chesapeake 	Island 	N38* 13.0061' 	W81* 31.9904' 	182.88M 	WV08 	-
United States 	West Virginia 	Clarksburg 	Harrison/Marion Regl 	N39* 17.7983' 	W80* 13.6850' 	370.94M 	KCKB 	CKB
United States 	West Virginia 	Clarksburg 	Rexroad 	N39* 08.1390' 	W80* 12.6217' 	411.48M 	WV47 	-
United States 	West Virginia 	Clarksburg 	Ruth Field 	N39* 19.4720' 	W80* 23.8054' 	365.76M 	WV28 	-
United States 	West Virginia 	Corinne 	Mike Ferrell Field 	N37* 33.5235' 	W81* 21.0394' 	676.66M 	WV09 	-
United States 	West Virginia 	Craigsville 	Herold 	N38* 20.0733' 	W80* 39.1888' 	715.06M 	WV63 	-
United States 	West Virginia 	Davis 	Windwood Fly-In Resort 	N39* 03.3065' 	W79* 25.8863' 	978.41M 	WV62 	-
United States 	West Virginia 	East Liverpool - Chester 	East Liverpool 	N40* 37.7539' 	W80* 31.4874' 	202.69M 	WV41 	-
United States 	West Virginia 	Elizabeth 	Hales Landing 	N39* 07.0341' 	W81* 23.5000' 	198.12M 	2WV3 	-
United States 	West Virginia 	Elkins 	Elkins-Randolph Co 	N38* 53.3667' 	W79* 51.4283' 	605.64M 	KEKN 	EKN
United States 	West Virginia 	Elkins 	Fairview 	N38* 57.3730' 	W79* 47.3205' 	792.48M 	WV70 	-
United States 	West Virginia 	Fairmont 	Carr 	N39* 26.9551' 	W80* 00.6833' 	519.38M 	WV65 	-
United States 	West Virginia 	Fairmont 	Fairmont Mun-Frankman 	N39* 26.8900' 	W80* 10.0217' 	313.64M 	4G7 	-
United States 	West Virginia 	Fan Rock 	Swope Farm 	N37* 33.9900' 	W81* 37.1565' 	549.25M 	WV11 	-
United States 	West Virginia 	Fayetteville 	Fayette 	N38* 01.6067' 	W81* 07.1895' 	597.41M 	I89 	-
United States 	West Virginia 	Fayetteville 	Fayette 	N38* 01.6067' 	W81* 07.1895' 	597.41M 	WV59 	-
United States 	West Virginia 	Glendale 	Glendale Fokker Field 	N39* 56.9211' 	W80* 45.5718' 	197.51M 	WV66 	-
United States 	West Virginia 	Grafton 	Roy 	N39* 17.4223' 	W79* 57.0878' 	475.49M 	71D 	-
United States 	West Virginia 	Green Bank 	Nrao Green Bank 	N38* 25.8404' 	W79* 49.5367' 	826.01M 	WV52 	-
United States 	West Virginia 	Harpers Ferry 	Needwood Farm 	N39* 19.8333' 	W77* 47.6833' 	134.11M 	WV21 	-
United States 	West Virginia 	Hedgesville 	Green Landings 	N39* 34.4833' 	W77* 58.2910' 	155.45M 	WV22 	-
United States 	West Virginia 	Huntington 	Newlon 	N38* 27.4217' 	W82* 18.8257' 	167.64M 	I41 	-
United States 	West Virginia 	Huntington 	Tri-State/Ferguson 	N38* 22.0000' 	W82* 33.4817' 	252.37M 	KHTS 	HTS
United States 	West Virginia 	Keyser 	Gerstell Farms 	N39* 29.0055' 	W78* 55.5848' 	213.36M 	WV15 	-
United States 	West Virginia 	Keyser 	Miller Field 	N39* 24.5058' 	W79* 00.8184' 	320.04M 	WV18 	-
United States 	West Virginia 	Kingwood 	Moore Field 	N39* 26.6888' 	W79* 41.3534' 	566.93M 	WV19 	-
United States 	West Virginia 	Lansing 	New River Gorge 	N38* 05.3399' 	W81* 03.9061' 	524.26M 	WV32 	-
United States 	West Virginia 	Leon 	Leon 	N38* 42.2112' 	W81* 57.1348' 	171.60M 	W07 	-
United States 	West Virginia 	Letart 	Lieving 	N38* 53.9500' 	W81* 55.7833' 	193.55M 	WV71 	-
United States 	West Virginia 	Lewisburg 	Greenbrier Valley 	N37* 51.4983' 	W80* 23.9683' 	701.65M 	KLWB 	LWB
United States 	West Virginia 	Logan 	Logan Co 	N37* 51.3407' 	W81* 54.9538' 	508.10M 	6L4 	-
United States 	West Virginia 	Martinsburg 	Eastern W Va Regl/Shepherd 	N39* 24.1160' 	W77* 59.0748' 	169.77M 	KMRB 	MRB
United States 	West Virginia 	Martinsburg 	Michaels Farms 	N39* 23.6059' 	W78* 09.3501' 	155.45M 	WV17 	-
United States 	West Virginia 	Mason 	Pomeroy-Mason 	N39* 01.3380' 	W82* 01.4084' 	163.98M 	WV35 	-
United States 	West Virginia 	Medley 	Heaven's Landing 	N39* 10.2000' 	W79* 03.7000' 	371.86M 	4WV4 	-
United States 	West Virginia 	Milton 	Ona 	N38* 26.4533' 	W82* 12.0467' 	174.35M 	12V 	-
United States 	West Virginia 	Mineral Wells 	Scott 	N39* 10.6880' 	W81* 31.4240' 	201.78M 	47I 	-
United States 	West Virginia 	Morgantown 	Morgantown Mun-Hart 	N39* 38.5745' 	W79* 54.9788' 	380.39M 	KMGW 	MGW
United States 	West Virginia 	Moundsville 	Marshall Co 	N39* 52.8500' 	W80* 44.1467' 	370.03M 	74D 	-
United States 	West Virginia 	Moundsville 	Moundsville 	N39* 55.7545' 	W80* 45.9052' 	189.89M 	WV44 	-
United States 	West Virginia 	New Cumberland 	Herron 	N40* 32.0040' 	W80* 32.4042' 	373.68M 	7G1 	-
United States 	West Virginia 	New Martinsville 	Johnson Meml 	N39* 41.0380' 	W80* 51.7392' 	192.63M 	75D 	-
United States 	West Virginia 	New Martinsville 	New Martinsville 	N39* 38.1546' 	W80* 52.2227' 	183.49M 	WV37 	-
United States 	West Virginia 	Newburg 	Larew 	N39* 22.3222' 	W79* 53.5709' 	545.59M 	WV53 	-
United States 	West Virginia 	Parkersburg 	Mid-Ohio Valley Regl 	N39* 20.7062' 	W81* 26.3522' 	261.52M 	KPKB 	PKB
United States 	West Virginia 	Parkersburg 	West Parkersburg 	N39* 15.9212' 	W81* 35.1575' 	177.39M 	WV38 	-
United States 	West Virginia 	Pence Springs 	Hinton-Alderson 	N37* 40.7739' 	W80* 42.6215' 	463.30M 	WV77 	-
United States 	West Virginia 	Petersburg 	Grant Co 	N38* 59.6963' 	W79* 08.7518' 	293.52M 	W99 	-
United States 	West Virginia 	Peterstown 	Peterstown 	N37* 24.0739' 	W80* 48.4379' 	484.63M 	WV10 	-
United States 	West Virginia 	Philippi 	Philippi/Barbour Co Regl 	N39* 09.9717' 	W80* 03.7550' 	542.54M 	79D 	-
United States 	West Virginia 	Philippi 	Simpson 	N39* 05.6060' 	W80* 01.5547' 	597.41M 	9W3 	-
United States 	West Virginia 	Pineville 	Kee 	N37* 36.0267' 	W81* 33.5567' 	543.46M 	I16 	-
United States 	West Virginia 	Point Pleasant 	Mason Co 	N38* 54.8783' 	W82* 05.9150' 	195.99M 	3I2 	-
United States 	West Virginia 	Rainelle 	Rainelle 	N37* 56.9237' 	W80* 42.9886' 	1050.34M 	WV30 	-
United States 	West Virginia 	Ravenswood 	Jackson Co 	N38* 55.7867' 	W81* 49.1683' 	231.04M 	I18 	-
United States 	West Virginia 	Ravenswood 	Ravenswood 	N38* 57.1215' 	W81* 46.3912' 	170.69M 	WV39 	-
United States 	West Virginia 	Richwood 	Richwood Mun 	N38* 15.5068' 	W80* 39.0388' 	757.73M 	3I4 	-
United States 	West Virginia 	Romney 	Eastview 	N39* 23.6833' 	W78* 40.7667' 	484.63M 	WV67 	-
United States 	West Virginia 	Romney 	Lost Mountain 	N39* 17.1061' 	W78* 44.3010' 	597.41M 	WV06 	-
United States 	West Virginia 	Shinnston 	Maley 	N39* 24.4218' 	W80* 16.6052' 	293.22M 	6W0 	-
United States 	West Virginia 	South Charleston 	Mallory 	N38* 20.1057' 	W81* 43.9075' 	268.22M 	WV12 	-
United States 	West Virginia 	Spencer 	Boggs Field 	N38* 49.4333' 	W81* 20.9667' 	282.55M 	14P 	-
United States 	West Virginia 	Spencer 	Slate Run 	N38* 46.6553' 	W81* 18.6238' 	304.80M 	WV76 	-
United States 	West Virginia 	St Mary's 	St Mary's 	N39* 24.8212' 	W81* 11.9901' 	178.92M 	WV40 	-
United States 	West Virginia 	Summersville 	Summersville 	N38* 13.8983' 	W80* 52.2492' 	554.74M 	KSXL 	-
United States 	West Virginia 	Sutton 	Braxton Co 	N38* 41.2227' 	W80* 39.1057' 	387.10M 	48I 	-
United States 	West Virginia 	Taplin 	McDonald 	N37* 45.7563' 	W81* 54.4905' 	222.50M 	I94 	-
United States 	West Virginia 	Terra Alta 	Mckee Sky Ranch 	N39* 27.7889' 	W79* 32.5529' 	840.33M 	WV57 	-
United States 	West Virginia 	Valley Point 	Valley Point 	N39* 34.7884' 	W79* 38.9863' 	609.60M 	WV29 	-
United States 	West Virginia 	Weirton 	Weirton - Steubenville 	N40* 23.8707' 	W80* 37.3211' 	196.29M 	WV42 	-
United States 	West Virginia 	Welch 	Welch Mun 	N37* 25.0068' 	W81* 31.7397' 	645.57M 	I25 	-
United States 	West Virginia 	Wellsburg 	Wellsburg 	N40* 16.0709' 	W80* 37.0378' 	196.29M 	WV46 	-
United States 	West Virginia 	Weston 	Bennett 	N39* 05.4888' 	W80* 28.1722' 	309.07M 	49I 	-
United States 	West Virginia 	Wheeling 	Warwood - Martins Ferry 	N40* 05.5877' 	W80* 43.0715' 	189.89M 	WV43 	-
United States 	West Virginia 	Wheeling 	Wheeling-Ohio Co 	N40* 10.5000' 	W80* 38.7767' 	364.24M 	KHLG 	-
United States 	West Virginia 	Williamson 	Mingo Co 	N37* 41.2562' 	W82* 15.6583' 	480.06M 	4I0 	-
United States 	Washington 	Aberdeen 	Wishkah River Ranch 	N47* 05.0888' 	W123* 46.4267' 	10.97M 	94WA 	-
United States 	Washington 	Acme 	Acme Field 	N48* 42.5734' 	W122* 10.6594' 	91.74M 	WA12 	-
United States 	Washington 	Addy 	Bluecreek 	N48* 18.8367' 	W117* 50.4183' 	530.35M 	WA57 	-
United States 	Washington 	Alderdale 	Mercer Ranch 	N45* 54.0000' 	W119* 54.3333' 	237.74M 	WA00 	-
United States 	Washington 	Alderwood Manor 	Martha Lake 	N47* 51.7000' 	W122* 14.3000' 	152.40M 	S13 	-
United States 	Washington 	Almira 	J-Z 	N47* 43.3257' 	W118* 56.5675' 	594.36M 	1W0 	-
United States 	Washington 	Amboy 	McClellan Field 	N45* 53.6568' 	W122* 32.8893' 	256.03M 	WA80 	-
United States 	Washington 	Amboy 	Walter Sutton's Private Strip 	N45* 55.9900' 	W122* 25.0726' 	137.46M 	WA79 	-
United States 	Washington 	Anacortes 	Anacortes 	N48* 29.9395' 	W122* 39.7437' 	73.46M 	74S 	-
United States 	Washington 	Anacortes 	Becker's Landing 	N48* 27.4063' 	W122* 32.3601' 	47.24M 	WN18 	-
United States 	Washington 	Anacortes 	Skyline 	N48* 28.9895' 	W122* 41.0771' 	.00M 	21H 	-
United States 	Washington 	Anatone 	Rogersburg 	N46* 04.4667' 	W116* 57.9667' 	264.87M 	D69 	-
